datetime,open,high,low,close,volume,hold
2026-03-20 01:00:00,346060.0,346210.0,345970.0,346030.0,209,26045
2026-03-20 09:01:00,350000.0,351240.0,346030.0,351000.0,1492,26056
2026-03-20 09:02:00,351070.0,353420.0,351010.0,352320.0,1184,26152
2026-03-20 09:03:00,352390.0,353000.0,351500.0,353000.0,809,26153
2026-03-20 09:04:00,353010.0,353500.0,352500.0,352500.0,809,26135
2026-03-20 09:05:00,352500.0,352930.0,352130.0,352460.0,396,26106
2026-03-20 09:06:00,352470.0,353340.0,352270.0,352720.0,478,26107
2026-03-20 09:07:00,352720.0,353500.0,352130.0,353130.0,432,26060
2026-03-20 09:08:00,352960.0,353300.0,352400.0,352890.0,360,26080
2026-03-20 09:09:00,352840.0,352840.0,352000.0,352460.0,322,26073
2026-03-20 09:10:00,352460.0,352490.0,351850.0,352020.0,393,25970
2026-03-20 09:11:00,352080.0,352310.0,351600.0,351750.0,320,25956
2026-03-20 09:12:00,350920.0,351820.0,350850.0,350960.0,464,25928
2026-03-20 09:13:00,350960.0,350980.0,349300.0,350300.0,31,25814
2026-03-20 09:14:00,350300.0,350770.0,350230.0,350550.0,282,25814
2026-03-20 09:15:00,350550.0,351310.0,350550.0,351000.0,271,25787
2026-03-20 09:16:00,350990.0,351710.0,350990.0,351600.0,212,25780
2026-03-20 09:17:00,351650.0,352350.0,351470.0,352310.0,272,25752
2026-03-20 09:18:00,353390.0,353500.0,352240.0,353330.0,526,25734
2026-03-20 09:19:00,353330.0,354000.0,352750.0,352800.0,576,25777
2026-03-20 09:20:00,352760.0,353130.0,352400.0,352520.0,320,25798
2026-03-20 09:21:00,352570.0,352570.0,351680.0,351680.0,229,25782
2026-03-20 09:22:00,351700.0,352560.0,351620.0,352560.0,201,25770
2026-03-20 09:23:00,352730.0,353000.0,352400.0,352500.0,194,25775
2026-03-20 09:24:00,352340.0,352670.0,352010.0,352330.0,129,25783
2026-03-20 09:25:00,352060.0,352350.0,351520.0,351730.0,183,25793
2026-03-20 09:26:00,352150.0,352230.0,351650.0,352030.0,132,25788
2026-03-20 09:27:00,352630.0,352930.0,351820.0,352800.0,138,25794
2026-03-20 09:28:00,352390.0,353300.0,352180.0,352250.0,207,25800
2026-03-20 09:29:00,352550.0,352850.0,352180.0,352660.0,155,25801
2026-03-20 09:30:00,352520.0,353340.0,352490.0,353080.0,233,25817
2026-03-20 09:31:00,352800.0,353250.0,352640.0,353220.0,246,25871
2026-03-20 09:32:00,353220.0,353300.0,352900.0,353040.0,143,25871
2026-03-20 09:33:00,353040.0,353500.0,352600.0,353500.0,209,25846
2026-03-20 09:34:00,353590.0,353760.0,352830.0,353160.0,306,25833
2026-03-20 09:35:00,353210.0,354400.0,352810.0,354020.0,523,25773
2026-03-20 09:36:00,354110.0,354810.0,354050.0,354110.0,433,25754
2026-03-20 09:37:00,354110.0,354720.0,353790.0,354400.0,335,25813
2026-03-20 09:38:00,354400.0,354400.0,353940.0,354160.0,178,25826
2026-03-20 09:39:00,354160.0,354380.0,353900.0,354210.0,244,25829
2026-03-20 09:40:00,354300.0,354690.0,353950.0,354690.0,213,25833
2026-03-20 09:41:00,354780.0,355210.0,354250.0,354820.0,610,25953
2026-03-20 09:42:00,354930.0,355700.0,354880.0,355340.0,350,25966
2026-03-20 09:43:00,355340.0,356380.0,355340.0,356080.0,551,26040
2026-03-20 09:44:00,356080.0,356300.0,355550.0,356040.0,289,26069
2026-03-20 09:45:00,355840.0,356600.0,355640.0,356220.0,352,26076
2026-03-20 09:46:00,355550.0,356890.0,355420.0,355770.0,529,26066
2026-03-20 09:47:00,355060.0,355780.0,354600.0,354800.0,447,26040
2026-03-20 09:48:00,353800.0,354990.0,353750.0,353750.0,610,25998
2026-03-20 09:49:00,353100.0,354000.0,353020.0,353100.0,471,25928
2026-03-20 09:50:00,352920.0,353440.0,352580.0,353280.0,470,25908
2026-03-20 09:51:00,353330.0,353410.0,352650.0,352730.0,288,25934
