datetime,open,high,low,close,volume,hold,K线性质,K线关系,change_pct,volume_change,hold_change,ma5,close_above_ma5,volatility_5,volatility_ratio,high_突破,low_跌破,volume放大,volume缩小
2026-03-20 13:41:00,18190.0,18230.0,18161.0,18207.0,2110,222194,小阳线,横盘,0.09345794392523366,0.2619617224880382,-0.00019348713310562982,18173.0,True,135.0,69.0,True,True,False,False
2026-03-20 13:42:00,18208.0,18216.0,18179.0,18181.0,1182,222264,小阴线,包含,-0.14828646748681898,-0.43981042654028435,0.0003150400100813133,18185.0,False,135.0,37.0,False,False,False,False
2026-03-20 13:43:00,18180.0,18192.0,18151.0,18182.0,1587,222384,T字,横盘,0.011001100110011,0.3426395939086295,0.0005398984990820921,18196.2,False,107.0,41.0,False,True,False,False
2026-03-20 13:44:00,18182.0,18193.0,18154.0,18166.0,913,222431,小阴线,包含,-0.0879991200087999,-0.424700693131695,0.00021134614001017127,18185.4,False,79.0,39.0,True,False,False,False
2026-03-20 13:45:00,18165.0,18190.0,18151.0,18179.0,1036,222448,小阳线,横盘,0.07707129094412332,0.13472070098576117,7.642819571018755e-05,18183.0,False,79.0,39.0,False,True,False,False
2026-03-20 13:46:00,18175.0,18188.0,18155.0,18174.0,785,222520,十字星,被包含,-0.005502063273727648,-0.2422779922779923,0.00032367115011155967,18176.4,False,65.0,33.0,False,False,False,False
2026-03-20 13:47:00,18117.0,18174.0,18095.0,18119.0,2109,222317,倒T字,下跌,0.011039355301650382,1.6866242038216561,-0.0009122775480855383,18164.0,False,98.0,79.0,False,True,True,False
2026-03-20 13:48:00,18023.0,18128.0,18023.0,18023.0,2740,222551,倒T字,反走下跌,0.0,0.29919393077287815,0.0010525510869614507,18132.2,False,170.0,105.0,False,True,False,False
2026-03-20 13:49:00,17930.0,18039.0,17923.0,17930.0,6282,222336,倒T字,下跌,0.0,1.2927007299270072,-0.0009660706984017109,18085.0,False,267.0,116.0,False,True,True,False
2026-03-20 13:50:00,17945.0,17984.0,17867.0,17978.0,4977,222081,长下影,横盘,0.1838952354416272,-0.20773638968481378,-0.0011469127806562618,18044.8,False,321.0,117.0,False,True,False,False
2026-03-20 13:51:00,18005.0,18015.0,17937.0,17985.0,3193,222103,长下影阴,横盘,-0.11108025548458762,-0.35844886477797866,9.906295450767821e-05,18007.0,False,307.0,78.0,True,False,False,False
2026-03-20 13:52:00,17935.0,17986.0,17921.0,17932.0,2610,222392,倒T字,下跌递进,-0.016727069974909393,-0.1825869088631381,0.0013011980927768452,17969.6,False,261.0,65.0,False,True,False,False
2026-03-20 13:53:00,17902.0,17968.0,17902.0,17902.0,1797,222437,倒T字,横盘,0.0,-0.31149425287356325,0.00020234540810815105,17945.4,False,172.0,66.0,False,True,False,False
2026-03-20 13:54:00,17859.0,17920.0,17838.0,17850.0,4055,222532,长上影阴,下跌,-0.050394758945069715,1.2565386755703951,0.0004270872202016829,17929.4,False,177.0,82.0,False,True,True,False
2026-03-20 13:55:00,17872.0,17885.0,17848.0,17871.0,2222,222455,十字星,反走上涨,-0.005595344673231871,-0.45203452527743526,-0.00034601765139397056,17908.0,False,177.0,37.0,False,False,False,False
2026-03-20 13:56:00,17871.0,17919.0,17817.0,17914.0,3396,222397,长下影,包含,0.24061328409154498,0.5283528352835283,-0.00026072688858425064,17893.8,True,169.0,102.0,True,True,True,False
2026-03-20 13:57:00,17912.0,17970.0,17904.0,17941.0,2854,222005,小阳线,横盘,0.16190263510495756,-0.1595995288574794,-0.001762613704321514,17895.6,True,153.0,66.0,True,False,False,False
2026-03-20 13:58:00,17943.0,17943.0,17879.0,17899.0,2085,222015,小阴线,包含,-0.24522097753998776,-0.2694463910301331,4.504403053995354e-05,17895.0,True,153.0,64.0,False,True,False,False
2026-03-20 13:59:00,17894.0,17896.0,17851.0,17871.0,2014,222132,小阴线,下跌递进,-0.12853470437017994,-0.03405275779376504,0.0005269914194987457,17899.2,False,153.0,45.0,False,True,False,False
2026-03-20 14:00:00,17876.0,17918.0,17876.0,17906.0,1569,222162,小阳线,横盘,0.16782277914522264,-0.22095332671300894,0.00013505483226183834,17906.2,False,153.0,42.0,True,False,False,False
2026-03-20 14:01:00,17907.0,17984.0,17905.0,17971.0,2508,222104,小阳线,上涨递进,0.3574021332439828,0.5984703632887189,-0.00026107075017334225,17917.6,True,133.0,79.0,True,False,True,False
2026-03-20 14:02:00,17972.0,18019.0,17950.0,18012.0,2307,222066,小阳线,上涨递进,0.22256843979523702,-0.0801435406698564,-0.0001710910204228977,17931.8,True,168.0,69.0,True,False,False,False
2026-03-20 14:03:00,18014.0,18059.0,18006.0,18028.0,2263,221987,长上影,上涨递进,0.07771733096480515,-0.019072388383181593,-0.0003557500923149215,17957.6,True,208.0,53.0,True,False,False,False
2026-03-20 14:04:00,18100.0,18108.0,18026.0,18102.0,2854,221775,T字,上涨递进,0.011049723756906077,0.2611577551922226,-0.0009550108790153944,18003.8,True,232.0,82.0,True,False,False,False
2026-03-20 14:05:00,18052.0,18100.0,18032.0,18038.0,1945,221664,长上影阴,反走下跌,-0.07755373365832041,-0.318500350385424,-0.0005005072708826885,18030.2,True,203.0,68.0,False,False,False,False
