combo_len,buy_pos,signal_len,buy_time,buy_price,sell_time,sell_price,hold_len,long_pnl_pct,long_win,short_pnl_pct,short_win,signal_detail,buy_type
12,6,6,2026-03-20 09:44:00,18516.0,2026-03-20 09:49:00,18395.0,5,-0.6534888744869303,False,0.6534888744869303,True,1#大阴-0.22%;2#大阳+0.22%;3#中阳+0.11%;4#大阳+0.30%;5#倒T+0.02%;6#长上影阴-0.08%,长上影阴
12,7,7,2026-03-20 09:45:00,18542.0,2026-03-20 09:49:00,18395.0,4,-0.7927947362744041,False,0.7927947362744041,True,1#大阴-0.22%;2#大阳+0.22%;3#中阳+0.11%;4#大阳+0.30%;5#倒T+0.02%;6#长上影阴-0.08%;7#长上影阴-0.04%,十字星
12,8,8,2026-03-20 09:46:00,18538.0,2026-03-20 09:49:00,18395.0,3,-0.7713884992987377,False,0.7713884992987377,True,1#大阴-0.22%;2#大阳+0.22%;3#中阳+0.11%;4#大阳+0.30%;5#倒T+0.02%;6#长上影阴-0.08%;7#长上影阴-0.04%;8#十字星-0.04%,中阳
12,10,10,2026-03-20 09:51:00,18367.0,2026-03-20 09:52:00,18355.0,1,-0.06533456743071814,False,0.06533456743071814,True,1#大阳+0.30%;2#倒T+0.02%;3#长上影阴-0.08%;4#长上影阴-0.04%;5#十字星-0.04%;6#中阳+0.11%;7#长上影阴-0.10%;8#大阴-0.44%;9#长下影阴-0.08%;10#中阳+0.21%,大阴
12,7,7,2026-03-20 09:49:00,18395.0,2026-03-20 09:53:00,18373.0,4,-0.11959771677086165,False,0.11959771677086165,True,1#倒T+0.02%;2#长上影阴-0.08%;3#长上影阴-0.04%;4#十字星-0.04%;5#中阳+0.11%;6#长上影阴-0.10%;7#大阴-0.44%,长下影阴
12,8,8,2026-03-20 09:50:00,18432.0,2026-03-20 09:53:00,18373.0,3,-0.3200954861111111,False,0.3200954861111111,True,1#倒T+0.02%;2#长上影阴-0.08%;3#长上影阴-0.04%;4#十字星-0.04%;5#中阳+0.11%;6#长上影阴-0.10%;7#大阴-0.44%;8#长下影阴-0.08%,中阳
12,9,9,2026-03-20 09:51:00,18367.0,2026-03-20 09:53:00,18373.0,2,0.03266728371535907,True,-0.03266728371535907,False,1#倒T+0.02%;2#长上影阴-0.08%;3#长上影阴-0.04%;4#十字星-0.04%;5#中阳+0.11%;6#长上影阴-0.10%;7#大阴-0.44%;8#长下影阴-0.08%;9#中阳+0.21%,大阴
12,10,10,2026-03-20 09:52:00,18355.0,2026-03-20 09:53:00,18373.0,1,0.09806592209207302,True,-0.09806592209207302,False,1#倒T+0.02%;2#长上影阴-0.08%;3#长上影阴-0.04%;4#十字星-0.04%;5#中阳+0.11%;6#长上影阴-0.10%;7#大阴-0.44%;8#长下影阴-0.08%;9#中阳+0.21%;10#大阴-0.36%,长上影阴
12,6,6,2026-03-20 09:49:00,18395.0,2026-03-20 09:54:00,18388.0,5,-0.038053818972546886,False,0.038053818972546886,True,1#长上影阴-0.08%;2#长上影阴-0.04%;3#十字星-0.04%;4#中阳+0.11%;5#长上影阴-0.10%;6#大阴-0.44%,长下影阴
12,7,7,2026-03-20 09:50:00,18432.0,2026-03-20 09:54:00,18388.0,4,-0.2387152777777778,False,0.2387152777777778,True,1#长上影阴-0.08%;2#长上影阴-0.04%;3#十字星-0.04%;4#中阳+0.11%;5#长上影阴-0.10%;6#大阴-0.44%;7#长下影阴-0.08%,中阳
12,9,9,2026-03-20 09:52:00,18355.0,2026-03-20 09:54:00,18388.0,2,0.17978752383546717,True,-0.17978752383546717,False,1#长上影阴-0.08%;2#长上影阴-0.04%;3#十字星-0.04%;4#中阳+0.11%;5#长上影阴-0.10%;6#大阴-0.44%;7#长下影阴-0.08%;8#中阳+0.21%;9#大阴-0.36%,长上影阴
12,10,10,2026-03-20 09:53:00,18373.0,2026-03-20 09:54:00,18388.0,1,0.08164153921515267,True,-0.08164153921515267,False,1#长上影阴-0.08%;2#长上影阴-0.04%;3#十字星-0.04%;4#中阳+0.11%;5#长上影阴-0.10%;6#大阴-0.44%;7#长下影阴-0.08%;8#中阳+0.21%;9#大阴-0.36%;10#长上影阴-0.07%,小阳
12,5,5,2026-03-20 09:49:00,18395.0,2026-03-20 09:55:00,18357.0,6,-0.2065778744223974,False,0.2065778744223974,True,1#长上影阴-0.04%;2#十字星-0.04%;3#中阳+0.11%;4#长上影阴-0.10%;5#大阴-0.44%,长下影阴
12,6,6,2026-03-20 09:50:00,18432.0,2026-03-20 09:55:00,18357.0,5,-0.4069010416666667,False,0.4069010416666667,True,1#长上影阴-0.04%;2#十字星-0.04%;3#中阳+0.11%;4#长上影阴-0.10%;5#大阴-0.44%;6#长下影阴-0.08%,中阳
12,8,8,2026-03-20 09:52:00,18355.0,2026-03-20 09:55:00,18357.0,3,0.010896213565785889,True,-0.010896213565785889,False,1#长上影阴-0.04%;2#十字星-0.04%;3#中阳+0.11%;4#长上影阴-0.10%;5#大阴-0.44%;6#长下影阴-0.08%;7#中阳+0.21%;8#大阴-0.36%,长上影阴
12,9,9,2026-03-20 09:53:00,18373.0,2026-03-20 09:55:00,18357.0,2,-0.08708430849616285,False,0.08708430849616285,True,1#长上影阴-0.04%;2#十字星-0.04%;3#中阳+0.11%;4#长上影阴-0.10%;5#大阴-0.44%;6#长下影阴-0.08%;7#中阳+0.21%;8#大阴-0.36%;9#长上影阴-0.07%,小阳
12,6,6,2026-03-20 09:51:00,18367.0,2026-03-20 09:56:00,18330.0,5,-0.20144824957804758,False,0.20144824957804758,True,1#十字星-0.04%;2#中阳+0.11%;3#长上影阴-0.10%;4#大阴-0.44%;5#长下影阴-0.08%;6#中阳+0.21%,大阴
12,7,7,2026-03-20 09:52:00,18355.0,2026-03-20 09:56:00,18330.0,4,-0.1362026695723236,False,0.1362026695723236,True,1#十字星-0.04%;2#中阳+0.11%;3#长上影阴-0.10%;4#大阴-0.44%;5#长下影阴-0.08%;6#中阳+0.21%;7#大阴-0.36%,长上影阴
12,9,9,2026-03-20 09:54:00,18388.0,2026-03-20 09:56:00,18330.0,2,-0.3154231020230585,False,0.3154231020230585,True,1#十字星-0.04%;2#中阳+0.11%;3#长上影阴-0.10%;4#大阴-0.44%;5#长下影阴-0.08%;6#中阳+0.21%;7#大阴-0.36%;8#长上影阴-0.07%;9#小阳+0.08%,中阳
12,10,10,2026-03-20 09:55:00,18357.0,2026-03-20 09:56:00,18330.0,1,-0.14708285667592744,False,0.14708285667592744,True,1#十字星-0.04%;2#中阳+0.11%;3#长上影阴-0.10%;4#大阴-0.44%;5#长下影阴-0.08%;6#中阳+0.21%;7#大阴-0.36%;8#长上影阴-0.07%;9#小阳+0.08%;10#中阳+0.07%,大阴
12,10,10,2026-03-20 10:12:00,18422.0,2026-03-20 10:13:00,18424.0,1,0.010856584518510477,True,-0.010856584518510477,False,1#倒T-0.01%;2#大阳+0.25%;3#长上影阴-0.08%;4#大阴-0.37%;5#大阳+0.22%;6#中阳+0.10%;7#长上影阴-0.03%;8#大阳+0.19%;9#大阳+0.20%;10#长上影阳+0.12%,中阴
12,8,8,2026-03-20 11:19:00,18486.0,2026-03-20 11:22:00,18488.0,3,0.010818998160770312,True,-0.010818998160770312,False,1#倒T+0.02%;2#十字星+0.01%;3#长上影阴-0.01%;4#小阴-0.02%;5#中阳+0.03%;6#大阳+0.15%;7#长上影阴-0.03%;8#中阳+0.28%,长上影阳
12,9,9,2026-03-20 11:20:00,18475.0,2026-03-20 11:22:00,18488.0,2,0.07036535859269283,True,-0.07036535859269283,False,1#倒T+0.02%;2#十字星+0.01%;3#长上影阴-0.01%;4#小阴-0.02%;5#中阳+0.03%;6#大阳+0.15%;7#长上影阴-0.03%;8#中阳+0.28%;9#长上影阳+0.03%,中阴
12,9,9,2026-03-20 11:23:00,18494.0,2026-03-20 11:25:00,18477.0,2,-0.09192170433654158,False,0.09192170433654158,True,1#小阴-0.02%;2#中阳+0.03%;3#大阳+0.15%;4#长上影阴-0.03%;5#中阳+0.28%;6#长上影阳+0.03%;7#中阴-0.07%;8#小阴-0.05%;9#T字-0.02%,长下影阳
12,8,8,2026-03-20 13:32:00,18189.0,2026-03-20 13:35:00,18033.0,3,-0.8576612238165925,False,0.8576612238165925,True,1#大阴-0.15%;2#长下影阳+0.03%;3#中阴-0.06%;4#十字星-0.01%;5#长下影阴-0.02%;6#大阳+0.13%;7#中阳+0.07%;8#长上影阴-0.25%,大阴
12,6,6,2026-03-20 13:32:00,18189.0,2026-03-20 13:37:00,18121.0,5,-0.3738523283303095,False,0.3738523283303095,True,1#中阴-0.06%;2#十字星-0.01%;3#长下影阴-0.02%;4#大阳+0.13%;5#中阳+0.07%;6#长上影阴-0.25%,大阴
12,5,5,2026-03-20 13:32:00,18189.0,2026-03-20 13:38:00,18126.0,6,-0.34636318654131615,False,0.34636318654131615,True,1#十字星-0.01%;2#长下影阴-0.02%;3#大阳+0.13%;4#中阳+0.07%;5#长上影阴-0.25%,大阴
12,3,3,2026-03-20 13:34:00,18153.0,2026-03-20 13:42:00,18181.0,8,0.15424447749683248,True,-0.15424447749683248,False,1#长上影阴-0.25%;2#大阴-0.58%;3#十字星-0.01%,大阴
12,4,4,2026-03-20 13:35:00,18033.0,2026-03-20 13:42:00,18181.0,7,0.8207175733377696,True,-0.8207175733377696,False,1#长上影阴-0.25%;2#大阴-0.58%;3#十字星-0.01%;4#大阴-0.20%,大阴
12,7,7,2026-03-20 13:38:00,18126.0,2026-03-20 13:42:00,18181.0,4,0.30343153481187246,True,-0.30343153481187246,False,1#长上影阴-0.25%;2#大阴-0.58%;3#十字星-0.01%;4#大阴-0.20%;5#大阴-0.67%;6#大阳+0.49%;7#十字星-0.02%,长下影阳
12,10,10,2026-03-20 13:41:00,18207.0,2026-03-20 13:42:00,18181.0,1,-0.1428022189267864,False,0.1428022189267864,True,1#长上影阴-0.25%;2#大阴-0.58%;3#十字星-0.01%;4#大阴-0.20%;5#大阴-0.67%;6#大阳+0.49%;7#十字星-0.02%;8#长下影阳+0.03%;9#大阳+0.53%;10#大阴-0.15%,小阳
12,4,4,2026-03-20 13:36:00,18123.0,2026-03-20 13:43:00,18182.0,7,0.3255531644871158,True,-0.3255531644871158,False,1#大阴-0.58%;2#十字星-0.01%;3#大阴-0.20%;4#大阴-0.67%,大阳
12,6,6,2026-03-20 13:41:00,18207.0,2026-03-20 13:46:00,18174.0,5,-0.1812489701763058,False,0.1812489701763058,True,1#大阴-0.67%;2#大阳+0.49%;3#十字星-0.02%;4#长下影阳+0.03%;5#大阳+0.53%;6#大阴-0.15%,小阳
12,8,8,2026-03-20 13:43:00,18182.0,2026-03-20 13:46:00,18174.0,3,-0.04399956000439995,False,0.04399956000439995,True,1#大阴-0.67%;2#大阳+0.49%;3#十字星-0.02%;4#长下影阳+0.03%;5#大阳+0.53%;6#大阴-0.15%;7#小阳+0.09%;8#大阴-0.15%,T字
12,9,9,2026-03-20 13:44:00,18166.0,2026-03-20 13:46:00,18174.0,2,0.04403831333259936,True,-0.04403831333259936,False,1#大阴-0.67%;2#大阳+0.49%;3#十字星-0.02%;4#长下影阳+0.03%;5#大阳+0.53%;6#大阴-0.15%;7#小阳+0.09%;8#大阴-0.15%;9#T字+0.01%,中阴
12,10,10,2026-03-20 13:45:00,18179.0,2026-03-20 13:46:00,18174.0,1,-0.02750426316078992,False,0.02750426316078992,True,1#大阴-0.67%;2#大阳+0.49%;3#十字星-0.02%;4#长下影阳+0.03%;5#大阳+0.53%;6#大阴-0.15%;7#小阳+0.09%;8#大阴-0.15%;9#T字+0.01%;10#中阴-0.09%,中阳
12,4,4,2026-03-20 13:40:00,18191.0,2026-03-20 13:47:00,18119.0,7,-0.39580012093892586,False,0.39580012093892586,True,1#大阳+0.49%;2#十字星-0.02%;3#长下影阳+0.03%;4#大阳+0.53%,大阴
