combo_len,buy_pos,signal_len,buy_time,buy_price,sell_time,sell_price,hold_len,long_pnl_pct,long_win,short_pnl_pct,short_win,signal_detail,buy_type
5,2,2,2026-03-19 15:00:00,17984.0,2026-03-19 21:02:00,16283.0,2,-9.45840747330961,False,9.45840747330961,True,1#大阳+0.47%;2#中阳+0.16%,一字板
5,2,2,2026-03-19 21:05:00,16476.0,2026-03-19 21:07:00,16444.0,2,-0.19422189851905802,False,0.19422189851905802,True,1#大阴-0.84%;2#大阳+1.13%,大阳
5,2,2,2026-03-19 21:06:00,16488.0,2026-03-19 21:08:00,16580.0,2,0.5579815623483746,True,-0.5579815623483746,False,1#大阳+1.13%;2#大阳+0.97%,长上影阳
5,2,2,2026-03-19 21:07:00,16444.0,2026-03-19 21:09:00,16513.0,2,0.4196059352955485,True,-0.4196059352955485,False,1#大阳+0.97%;2#长上影阳+0.07%,中阴
5,2,2,2026-03-19 21:09:00,16513.0,2026-03-19 21:11:00,16413.0,2,-0.6055834796826743,False,0.6055834796826743,True,1#中阴-0.27%;2#大阳+0.87%,大阴
5,2,2,2026-03-19 21:12:00,16442.0,2026-03-19 21:14:00,16521.0,2,0.48047682763654054,True,-0.48047682763654054,False,1#大阴-0.64%;2#倒T+0.02%,小阳
5,2,2,2026-03-19 21:13:00,16481.0,2026-03-19 21:15:00,16566.0,2,0.5157454037983132,True,-0.5157454037983132,False,1#倒T+0.02%;2#小阳+0.15%,长下影阳
5,2,2,2026-03-19 21:14:00,16521.0,2026-03-19 21:16:00,16564.0,2,0.2602748017674475,True,-0.2602748017674475,False,1#小阳+0.15%;2#长下影阳+0.19%,中阳
5,2,2,2026-03-19 21:15:00,16566.0,2026-03-19 21:17:00,16650.0,2,0.5070626584570808,True,-0.5070626584570808,False,1#长下影阳+0.19%;2#中阳+0.26%,大阳
5,2,2,2026-03-19 21:16:00,16564.0,2026-03-19 21:18:00,16763.0,2,1.2014006278676648,True,-1.2014006278676648,False,1#中阳+0.26%;2#大阳+0.20%,长上影阳
5,2,2,2026-03-19 21:18:00,16763.0,2026-03-19 21:20:00,16822.0,2,0.3519656386088409,True,-0.3519656386088409,False,1#长上影阳+0.07%;2#T字+0.04%,大阳
5,2,2,2026-03-19 21:19:00,16842.0,2026-03-19 21:21:00,16974.0,2,0.7837548984681154,True,-0.7837548984681154,False,1#T字+0.04%;2#大阳+0.68%,大阳
5,2,2,2026-03-19 21:20:00,16822.0,2026-03-19 21:22:00,16871.0,2,0.2912852217334443,True,-0.2912852217334443,False,1#大阳+0.68%;2#大阳+0.48%,长下影阴
5,2,2,2026-03-19 21:22:00,16871.0,2026-03-19 21:24:00,16763.0,2,-0.6401517396716259,False,0.6401517396716259,True,1#长下影阴-0.17%;2#长下影阳+0.16%,大阴
5,2,2,2026-03-19 21:27:00,16721.0,2026-03-19 21:29:00,16826.0,2,0.6279528736319598,True,-0.6279528736319598,False,1#大阴-0.36%;2#大阳+0.48%,长上影阴
5,2,2,2026-03-19 21:29:00,16826.0,2026-03-19 21:31:00,16840.0,2,0.08320456436467372,True,-0.08320456436467372,False,1#长上影阴-0.07%;2#T字-0.02%,小阳
5,2,2,2026-03-19 21:30:00,16863.0,2026-03-19 21:32:00,16919.0,2,0.33208800332088,True,-0.33208800332088,False,1#T字-0.02%;2#小阳+0.08%,T字
5,2,2,2026-03-19 21:31:00,16840.0,2026-03-19 21:33:00,16842.0,2,0.011876484560570071,True,-0.011876484560570071,False,1#小阳+0.08%;2#T字-0.02%,中阳
5,2,2,2026-03-19 21:33:00,16842.0,2026-03-19 21:35:00,16902.0,2,0.3562522265764161,True,-0.3562522265764161,False,1#中阳+0.38%;2#大阳+0.58%,长上影阴
5,2,2,2026-03-19 21:36:00,16831.0,2026-03-19 21:38:00,16799.0,2,-0.19012536391182935,False,0.19012536391182935,True,1#倒T-0.01%;2#长下影阳+0.18%,长上影阴
5,2,2,2026-03-19 21:39:00,16820.0,2026-03-19 21:41:00,16756.0,2,-0.380499405469679,False,0.380499405469679,True,1#小阴-0.07%;2#长下影阴-0.05%,十字星
5,2,2,2026-03-19 21:40:00,16770.0,2026-03-19 21:42:00,16795.0,2,0.1490757304710793,True,-0.1490757304710793,False,1#长下影阴-0.05%;2#十字星+0.00%,大阴
5,2,2,2026-03-19 21:43:00,16810.0,2026-03-19 21:45:00,16787.0,2,-0.1368233194527067,False,0.1368233194527067,True,1#长下影阴-0.07%;2#长下影阳+0.05%,长下影阳
5,2,2,2026-03-19 21:44:00,16809.0,2026-03-19 21:46:00,16797.0,2,-0.07139032661074424,False,0.07139032661074424,True,1#长下影阳+0.05%;2#长下影阳+0.07%,T字
5,2,2,2026-03-19 21:47:00,16776.0,2026-03-19 21:49:00,16660.0,2,-0.6914639961850262,False,0.6914639961850262,True,1#长上影阴-0.10%;2#十字星-0.03%,长上影阳
5,2,2,2026-03-19 21:51:00,16818.0,2026-03-19 21:53:00,16890.0,2,0.4281127363539065,True,-0.4281127363539065,False,1#长上影阴-0.07%;2#T字+0.06%,T字
5,2,2,2026-03-19 21:52:00,16853.0,2026-03-19 21:54:00,17006.0,2,0.9078502343796356,True,-0.9078502343796356,False,1#T字+0.06%;2#T字+0.00%,T字
5,2,2,2026-03-19 21:53:00,16890.0,2026-03-19 21:55:00,17074.0,2,1.089402013025459,True,-1.089402013025459,False,1#T字+0.00%;2#T字-0.02%,中阳
