combo_type,length,start_time,end_time,long_pnl,long_pnl_pct,long_win,short_pnl,short_pnl_pct,short_win
震荡_阴线_9K,9,2026-03-20 10:14:00,2026-03-20 10:37:00,-55.0,-0.29855607425903813,False,55.0,0.29855607425903813,True
震荡_阴线_9K,9,2026-03-20 10:15:00,2026-03-20 10:38:00,-85.0,-0.46112949601258607,False,85.0,0.46112949601258607,True
震荡_阴线_9K,9,2026-03-20 10:31:00,2026-03-20 10:39:00,-60.0,-0.3260337988371461,False,60.0,0.3260337988371461,True
震荡_阴线_9K,9,2026-03-20 10:32:00,2026-03-20 10:40:00,-21.0,-0.11425462459194777,False,21.0,0.11425462459194777,True
震荡_阴线_9K,9,2026-03-20 10:33:00,2026-03-20 10:41:00,-90.0,-0.4892899858649559,False,90.0,0.4892899858649559,True
震荡_阴线_9K,9,2026-03-20 10:34:00,2026-03-20 10:42:00,-144.0,-0.780995769606248,False,144.0,0.780995769606248,True
震荡_阴线_9K,9,2026-03-20 10:35:00,2026-03-20 10:43:00,-124.0,-0.6718318253237254,False,124.0,0.6718318253237254,True
震荡_阴线_9K,9,2026-03-20 10:36:00,2026-03-20 10:44:00,-120.0,-0.6506533644201052,False,120.0,0.6506533644201052,True
震荡_阴线_9K,9,2026-03-20 10:37:00,2026-03-20 10:45:00,-114.0,-0.6191950464396285,False,114.0,0.6191950464396285,True
震荡_阴线_9K,9,2026-03-20 10:38:00,2026-03-20 10:46:00,-74.0,-0.4029184362408799,False,74.0,0.4029184362408799,True
震荡_阴线_9K,9,2026-03-20 10:39:00,2026-03-20 10:47:00,-50.0,-0.27209403569873747,False,50.0,0.27209403569873747,True
震荡_阳线_9K,9,2026-03-20 10:40:00,2026-03-20 10:48:00,11.0,0.05998800239952009,True,-11.0,-0.05998800239952009,False
震荡_阴线_9K,9,2026-03-20 10:41:00,2026-03-20 10:49:00,12.0,0.06536659766859135,True,-12.0,-0.06536659766859135,False
震荡_阳线_9K,9,2026-03-20 10:42:00,2026-03-20 10:50:00,90.0,0.49172266841501394,True,-90.0,-0.49172266841501394,False
震荡_阳线_9K,9,2026-03-20 10:43:00,2026-03-20 10:51:00,102.0,0.5574684374487621,True,-102.0,-0.5574684374487621,False
震荡_阳线_9K,9,2026-03-20 10:44:00,2026-03-20 10:52:00,37.0,0.20185488270594654,True,-37.0,-0.20185488270594654,False
震荡_阳线_9K,9,2026-03-20 10:45:00,2026-03-20 10:53:00,23.0,0.12551159618008184,True,-23.0,-0.12551159618008184,False
震荡_阳线_9K,9,2026-03-20 10:46:00,2026-03-20 10:54:00,49.0,0.2678473816551875,True,-49.0,-0.2678473816551875,False
震荡_阳线_9K,9,2026-03-20 10:47:00,2026-03-20 10:55:00,90.0,0.4921259842519685,True,-90.0,-0.4921259842519685,False
震荡_阳线_9K,9,2026-03-20 10:48:00,2026-03-20 10:56:00,24.0,0.1309328968903437,True,-24.0,-0.1309328968903437,False
震荡_阴线_9K,9,2026-03-20 10:49:00,2026-03-20 10:57:00,7.0,0.03815961622328827,True,-7.0,-0.03815961622328827,False
震荡_阴线_9K,9,2026-03-20 10:50:00,2026-03-20 10:58:00,2.0,0.010887908977080953,True,-2.0,-0.010887908977080953,False
震荡_阴线_9K,9,2026-03-20 10:51:00,2026-03-20 10:59:00,-49.0,-0.26640569781982276,False,49.0,0.26640569781982276,True
震荡_阴线_9K,9,2026-03-20 10:52:00,2026-03-20 11:00:00,-46.0,-0.2500815483309775,False,46.0,0.2500815483309775,True
震荡_阴线_9K,9,2026-03-20 10:53:00,2026-03-20 11:01:00,-4.0,-0.02177700348432056,False,4.0,0.02177700348432056,True
震荡_阴线_9K,9,2026-03-20 10:54:00,2026-03-20 11:02:00,21.0,0.11445389143230869,True,-21.0,-0.11445389143230869,False
震荡_阴线_9K,9,2026-03-20 10:55:00,2026-03-20 11:03:00,13.0,0.07087945041164603,True,-13.0,-0.07087945041164603,False
震荡_阴线_9K,9,2026-03-20 10:56:00,2026-03-20 11:04:00,6.0,0.0326530612244898,True,-6.0,-0.0326530612244898,False
震荡_阳线_9K,9,2026-03-20 10:57:00,2026-03-20 11:05:00,48.0,0.2615376232768485,True,-48.0,-0.2615376232768485,False
震荡_阳线_9K,9,2026-03-20 10:58:00,2026-03-20 11:06:00,45.0,0.24519152182204546,True,-45.0,-0.24519152182204546,False
震荡_阴线_9K,9,2026-03-20 10:59:00,2026-03-20 11:07:00,18.0,0.09798051276468348,True,-18.0,-0.09798051276468348,False
震荡_阳线_9K,9,2026-03-20 11:00:00,2026-03-20 11:08:00,70.0,0.3816169655999564,True,-70.0,-0.3816169655999564,False
震荡_阳线_9K,9,2026-03-20 11:01:00,2026-03-20 11:09:00,49.0,0.2670299727520436,True,-49.0,-0.2670299727520436,False
震荡_阴线_9K,9,2026-03-20 11:02:00,2026-03-20 11:10:00,31.0,0.16880853844478327,True,-31.0,-0.16880853844478327,False
