combo_len,buy_pos,signal_len,buy_time,buy_price,sell_time,sell_price,hold_len,long_pnl_pct,long_win,short_pnl_pct,short_win,signal_detail,buy_type
5,2,2,2026-03-19 22:00:00,17170.0,2026-03-19 22:02:00,17278.0,2,0.6290040768782761,True,-0.6290040768782761,False,1#T字+0.01%;2#十字星+0.01%,大阳
5,2,2,2026-03-19 22:04:00,17248.0,2026-03-19 22:06:00,17248.0,2,0.0,False,0.0,False,1#长下影阴-0.08%;2#小阴-0.03%,长下影阴
5,2,2,2026-03-19 22:05:00,17207.0,2026-03-19 22:07:00,17207.0,2,0.0,False,0.0,False,1#小阴-0.03%;2#长下影阴-0.05%,十字星
5,2,2,2026-03-19 22:06:00,17248.0,2026-03-19 22:08:00,17209.0,2,-0.22611317254174396,False,0.22611317254174396,True,1#长下影阴-0.05%;2#十字星+0.00%,长下影阳
5,2,2,2026-03-19 22:08:00,17209.0,2026-03-19 22:10:00,17240.0,2,0.1801382997268871,True,-0.1801382997268871,False,1#长下影阳+0.05%;2#大阴-0.28%,长上影阳
5,2,2,2026-03-19 22:10:00,17240.0,2026-03-19 22:12:00,17427.0,2,1.0846867749419953,True,-1.0846867749419953,False,1#长上影阳+0.03%;2#长下影阴-0.04%,中阳
5,2,2,2026-03-19 22:14:00,17347.0,2026-03-19 22:16:00,17302.0,2,-0.2594108491381795,False,0.2594108491381795,True,1#T字+0.04%;2#长上影阴-0.09%,大阴
5,2,2,2026-03-19 22:15:00,17362.0,2026-03-19 22:17:00,17253.0,2,-0.6278078562377607,False,0.6278078562377607,True,1#长上影阴-0.09%;2#大阴-0.19%,小阳
5,2,2,2026-03-19 22:17:00,17253.0,2026-03-19 22:19:00,17286.0,2,0.19127108328986264,True,-0.19127108328986264,False,1#小阳+0.07%;2#倒T+0.06%,大阴
5,2,2,2026-03-19 22:18:00,17294.0,2026-03-19 22:20:00,17268.0,2,-0.1503411587833931,False,0.1503411587833931,True,1#倒T+0.06%;2#大阴-0.29%,大阳
5,2,2,2026-03-19 22:20:00,17268.0,2026-03-19 22:22:00,17205.0,2,-0.36483669214732456,False,0.36483669214732456,True,1#大阳+0.21%;2#小阴-0.03%,大阳
5,2,2,2026-03-19 22:21:00,17241.0,2026-03-19 22:23:00,17248.0,2,0.04060089321965083,True,-0.04060089321965083,False,1#小阴-0.03%;2#大阳+0.31%,中阴
5,2,2,2026-03-19 22:22:00,17205.0,2026-03-19 22:24:00,17250.0,2,0.26155187445510025,True,-0.26155187445510025,False,1#大阳+0.31%;2#中阴-0.17%,大阴
5,2,2,2026-03-19 22:23:00,17248.0,2026-03-19 22:25:00,17313.0,2,0.3768552875695733,True,-0.3768552875695733,False,1#中阴-0.17%;2#大阴-0.21%,大阳
5,2,2,2026-03-19 22:27:00,17226.0,2026-03-19 22:29:00,17200.0,2,-0.15093463369325438,False,0.15093463369325438,True,1#大阳+0.35%;2#十字星-0.02%,大阴
5,2,2,2026-03-19 22:28:00,17202.0,2026-03-19 22:30:00,17192.0,2,-0.058132775258690844,False,0.058132775258690844,True,1#十字星-0.02%;2#大阴-0.44%,中阴
5,2,2,2026-03-19 22:29:00,17200.0,2026-03-19 22:31:00,17203.0,2,0.01744186046511628,True,-0.01744186046511628,False,1#大阴-0.44%;2#中阴-0.14%,T字
5,2,2,2026-03-19 22:30:00,17192.0,2026-03-19 22:32:00,17244.0,2,0.3024662633783155,True,-0.3024662633783155,False,1#中阴-0.14%;2#T字-0.01%,中阴
5,2,2,2026-03-19 22:31:00,17203.0,2026-03-19 22:33:00,17277.0,2,0.4301575306632564,True,-0.4301575306632564,False,1#T字-0.01%;2#中阴-0.12%,长上影阴
