datetime,open,high,low,close,volume,hold
2026-03-20 00:00:00,17391.0,17411.0,17382.0,17391.0,1260,228997
2026-03-20 00:01:00,17390.0,17395.0,17363.0,17386.0,1335,229072
2026-03-20 00:02:00,17387.0,17420.0,17380.0,17418.0,1240,229070
2026-03-20 00:03:00,17418.0,17432.0,17396.0,17426.0,1261,229115
2026-03-20 00:04:00,17430.0,17476.0,17428.0,17453.0,2097,229046
2026-03-20 00:05:00,17451.0,17463.0,17421.0,17421.0,1357,229104
2026-03-20 00:06:00,17421.0,17459.0,17415.0,17454.0,1251,229096
2026-03-20 00:07:00,17454.0,17462.0,17434.0,17437.0,907,229062
2026-03-20 00:08:00,17437.0,17512.0,17436.0,17512.0,2394,228952
2026-03-20 00:09:00,17512.0,17518.0,17482.0,17501.0,1619,228989
2026-03-20 00:10:00,17502.0,17510.0,17481.0,17485.0,1284,229124
2026-03-20 00:11:00,17485.0,17496.0,17415.0,17415.0,2052,228880
2026-03-20 00:12:00,17413.0,17458.0,17413.0,17438.0,1614,228730
2026-03-20 00:13:00,17438.0,17457.0,17434.0,17449.0,937,228904
2026-03-20 00:14:00,17450.0,17450.0,17430.0,17431.0,719,228901
2026-03-20 00:15:00,17431.0,17437.0,17401.0,17414.0,1510,228794
2026-03-20 00:16:00,17414.0,17438.0,17414.0,17428.0,942,228852
2026-03-20 00:17:00,17427.0,17437.0,17400.0,17400.0,931,228812
2026-03-20 00:18:00,17398.0,17407.0,17378.0,17407.0,1747,228683
2026-03-20 00:19:00,17406.0,17423.0,17400.0,17405.0,961,228647
2026-03-20 00:20:00,17395.0,17437.0,17394.0,17435.0,879,228649
2026-03-20 00:21:00,17433.0,17484.0,17421.0,17475.0,1809,228660
2026-03-20 00:22:00,17470.0,17476.0,17452.0,17455.0,763,228664
2026-03-20 00:23:00,17456.0,17471.0,17428.0,17428.0,937,228724
2026-03-20 00:24:00,17424.0,17444.0,17416.0,17420.0,873,228728
2026-03-20 00:25:00,17420.0,17465.0,17418.0,17438.0,802,228689
2026-03-20 00:26:00,17439.0,17462.0,17429.0,17430.0,557,228760
2026-03-20 00:27:00,17428.0,17458.0,17428.0,17447.0,572,228805
2026-03-20 00:28:00,17447.0,17447.0,17408.0,17425.0,805,228798
2026-03-20 00:29:00,17427.0,17431.0,17414.0,17423.0,621,228808
2026-03-20 00:30:00,17423.0,17447.0,17418.0,17428.0,545,228785
2026-03-20 00:31:00,17425.0,17442.0,17414.0,17427.0,705,228861
2026-03-20 00:32:00,17427.0,17432.0,17410.0,17413.0,816,228886
2026-03-20 00:33:00,17420.0,17447.0,17419.0,17422.0,833,228860
2026-03-20 00:34:00,17421.0,17430.0,17386.0,17429.0,1534,228787
2026-03-20 00:35:00,17430.0,17432.0,17415.0,17421.0,490,228807
2026-03-20 00:36:00,17421.0,17424.0,17393.0,17393.0,987,228764
2026-03-20 00:37:00,17391.0,17403.0,17385.0,17399.0,1010,228859
2026-03-20 00:38:00,17399.0,17407.0,17390.0,17393.0,713,228904
2026-03-20 00:39:00,17393.0,17404.0,17392.0,17403.0,476,228923
2026-03-20 00:40:00,17403.0,17430.0,17397.0,17415.0,805,228824
2026-03-20 00:41:00,17415.0,17430.0,17414.0,17429.0,837,228696
2026-03-20 00:42:00,17426.0,17445.0,17423.0,17445.0,957,228629
2026-03-20 00:43:00,17444.0,17450.0,17427.0,17427.0,762,228592
