combo_len,buy_pos,signal_len,buy_time,buy_price,sell_time,sell_price,hold_len,long_pnl_pct,long_win,short_pnl_pct,short_win,signal_detail,buy_type
5,3,3,2026-03-20 00:11:00,17415.0,2026-03-20 00:12:00,17438.0,1,0.13207005455067472,True,-0.13207005455067472,False,1#大阳+0.43%;2#长下影阴-0.06%;3#中阴-0.10%,大阴
5,3,3,2026-03-20 00:12:00,17438.0,2026-03-20 00:13:00,17449.0,1,0.06308062851244409,True,-0.06308062851244409,False,1#长下影阴-0.06%;2#中阴-0.10%;3#大阴-0.40%,中阳
5,3,3,2026-03-20 00:16:00,17428.0,2026-03-20 00:17:00,17400.0,1,-0.1606610052788616,False,0.1606610052788616,True,1#中阳+0.06%;2#大阴-0.11%;3#中阴-0.10%,中阳
5,3,3,2026-03-20 00:24:00,17420.0,2026-03-20 00:25:00,17438.0,1,0.10332950631458093,True,-0.10332950631458093,False,1#大阳+0.24%;2#大阴-0.09%;3#大阴-0.16%,长上影阴
5,3,3,2026-03-20 00:25:00,17438.0,2026-03-20 00:26:00,17430.0,1,-0.045876820736322974,False,0.045876820736322974,True,1#大阴-0.09%;2#大阴-0.16%;3#长上影阴-0.02%,长上影阳
5,3,3,2026-03-20 00:30:00,17428.0,2026-03-20 00:31:00,17427.0,1,-0.005737893045673629,False,0.005737893045673629,True,1#大阳+0.11%;2#中阴-0.13%;3#长下影阴-0.02%,长上影阳
5,3,3,2026-03-20 00:33:00,17422.0,2026-03-20 00:34:00,17429.0,1,0.040179083916886696,True,-0.040179083916886696,False,1#长上影阳+0.03%;2#十字星+0.01%;3#大阴-0.08%,倒T
5,3,3,2026-03-20 00:37:00,17399.0,2026-03-20 00:38:00,17393.0,1,-0.03448474050232772,False,0.03448474050232772,True,1#长下影阳+0.05%;2#中阴-0.05%;3#大阴-0.16%,中阳
5,3,3,2026-03-20 00:45:00,17431.0,2026-03-20 00:46:00,17418.0,1,-0.07457977167116057,False,0.07457977167116057,True,1#大阳+0.11%;2#大阴-0.10%;3#中阴-0.06%,大阳
5,3,3,2026-03-20 00:52:00,17357.0,2026-03-20 00:53:00,17311.0,1,-0.2650227573889497,False,0.2650227573889497,True,1#大阳+0.05%;2#中阴-0.03%;3#倒T-0.01%,大阴
5,3,3,2026-03-20 00:53:00,17311.0,2026-03-20 00:54:00,17320.0,1,0.05199006412107909,True,-0.05199006412107909,False,1#中阴-0.03%;2#倒T-0.01%;3#大阴-0.32%,中阴
5,3,3,2026-03-20 00:54:00,17320.0,2026-03-20 00:55:00,17349.0,1,0.1674364896073903,True,-0.1674364896073903,False,1#倒T-0.01%;2#大阴-0.32%;3#中阴-0.28%,长上影阳
5,3,3,2026-03-20 01:01:00,17371.0,2026-03-20 01:02:00,17367.0,1,-0.023026883886938,False,0.023026883886938,True,1#大阳+0.09%;2#长下影阴-0.05%;3#中阴-0.10%,大阳
5,3,3,2026-03-20 01:09:00,17379.0,2026-03-20 01:10:00,17363.0,1,-0.09206513608377928,False,0.09206513608377928,True,1#大阳+0.09%;2#中阴-0.05%;3#大阴-0.09%,大阴
5,3,3,2026-03-20 01:10:00,17363.0,2026-03-20 01:11:00,17372.0,1,0.05183436042158614,True,-0.05183436042158614,False,1#中阴-0.05%;2#大阴-0.09%;3#大阴-0.22%,中阴
5,3,3,2026-03-20 01:11:00,17372.0,2026-03-20 01:12:00,17388.0,1,0.09210223347916187,True,-0.09210223347916187,False,1#大阴-0.09%;2#大阴-0.22%;3#中阴-0.10%,长下影阳
5,3,3,2026-03-20 01:30:00,17521.0,2026-03-20 01:31:00,17555.0,1,0.1940528508646767,True,-0.1940528508646767,False,1#大阳+0.27%;2#大阴-0.23%;3#大阴-0.14%,中阴
5,3,3,2026-03-20 01:31:00,17555.0,2026-03-20 01:32:00,17552.0,1,-0.01708914839077186,False,0.01708914839077186,True,1#大阴-0.23%;2#大阴-0.14%;3#中阴-0.05%,大阳
5,3,3,2026-03-20 01:34:00,17528.0,2026-03-20 01:35:00,17528.0,1,0.0,False,0.0,False,1#大阳+0.18%;2#长下影阴-0.02%;3#中阴-0.05%,中阴
5,3,3,2026-03-20 01:35:00,17528.0,2026-03-20 01:36:00,17516.0,1,-0.06846188954815154,False,0.06846188954815154,True,1#长下影阴-0.02%;2#中阴-0.05%;3#中阴-0.07%,十字星
5,3,3,2026-03-20 01:42:00,17541.0,2026-03-20 01:43:00,17531.0,1,-0.05700929251467989,False,0.05700929251467989,True,1#大阳+0.11%;2#十字星+0.01%;3#大阴-0.07%,中阳
5,3,3,2026-03-20 02:00:00,17600.0,2026-03-20 02:01:00,17611.0,1,0.0625,True,-0.0625,False,1#T字-0.01%;2#长上影阴-0.03%;3#大阴-0.18%,十字星
5,3,3,2026-03-20 02:05:00,17608.0,2026-03-20 02:06:00,17594.0,1,-0.07950931394820536,False,0.07950931394820536,True,1#大阳+0.13%;2#大阴-0.31%;3#十字星-0.02%,大阳
5,3,3,2026-03-20 02:10:00,17609.0,2026-03-20 02:11:00,17635.0,1,0.14765176898177068,True,-0.14765176898177068,False,1#长上影阳+0.04%;2#长下影阴-0.03%;3#十字星+0.00%,中阳
5,3,3,2026-03-20 02:19:00,17599.0,2026-03-20 02:20:00,17592.0,1,-0.03977498721518268,False,0.03977498721518268,True,1#中阳+0.06%;2#长下影阴-0.06%;3#中阴-0.09%,大阴
5,3,3,2026-03-20 02:20:00,17592.0,2026-03-20 02:21:00,17612.0,1,0.11368804001819009,True,-0.11368804001819009,False,1#长下影阴-0.06%;2#中阴-0.09%;3#大阴-0.15%,长上影阴
5,3,3,2026-03-20 02:21:00,17612.0,2026-03-20 02:22:00,17617.0,1,0.028389734272087217,True,-0.028389734272087217,False,1#中阴-0.09%;2#大阴-0.15%;3#长上影阴-0.03%,中阳
5,3,3,2026-03-20 02:25:00,17602.0,2026-03-20 02:26:00,17625.0,1,0.13066696966253835,True,-0.13066696966253835,False,1#长下影阳+0.05%;2#长上影阴-0.04%;3#大阴-0.07%,中阳
5,3,3,2026-03-20 09:11:00,18107.0,2026-03-20 09:12:00,18060.0,1,-0.25956812282542663,False,0.25956812282542663,True,1#中阳+0.21%;2#长下影阴-0.05%;3#大阴-0.40%,长上影阴
